score,url_a,title_a,url_b,title_b,same_service,same_city
0.892,https://rukn-eltatawer.com/eg/en/interior-design-decor-mokattam-en/,"Interior design and décor in Mokattam, Egypt",https://rukn-eltatawer.com/eg/en/apartment-finishing-mokattam-en/,"Apartment finishing in Mokattam, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/gypsum-installer-madinaty-en/,"Gypsum technician in Madinaty, Egypt",https://rukn-eltatawer.com/eg/en/painter-madinaty-en/,"Painter in Madinaty, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/painter-madinaty-en/,"Painter in Madinaty, Egypt",https://rukn-eltatawer.com/eg/en/electrician-madinaty-en/,"Electrician in Madinaty, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/electrician-madinaty-en/,"Electrician in Madinaty, Egypt",https://rukn-eltatawer.com/eg/en/plumber-madinaty-en/,"Plumber in Madinaty, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/plumber-madinaty-en/,"Plumber in Madinaty, Egypt",https://rukn-eltatawer.com/eg/en/carpenter-madinaty-en/,"Carpenter in Madinaty, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/dressing-room-new-mansoura-en/,"Dressing room in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/painter-new-mansoura-en/,"Painter in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/dressing-room-new-mansoura-en/,"Dressing room in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-mansoura-en/,"Electrician in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/dressing-room-new-mansoura-en/,"Dressing room in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-mansoura-en/,"Plumber in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-mansoura-en/,"Custom kitchens in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/painter-new-mansoura-en/,"Painter in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-mansoura-en/,"Custom kitchens in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-mansoura-en/,"Electrician in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-mansoura-en/,"Custom kitchens in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-mansoura-en/,"Plumber in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/villa-finishing-new-mansoura-en/,"Villa finishing in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/painter-new-mansoura-en/,"Painter in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/villa-finishing-new-mansoura-en/,"Villa finishing in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-mansoura-en/,"Electrician in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/villa-finishing-new-mansoura-en/,"Villa finishing in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-mansoura-en/,"Plumber in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-mansoura-en/,"Apartment finishing in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/painter-new-mansoura-en/,"Painter in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-mansoura-en/,"Apartment finishing in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-mansoura-en/,"Electrician in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-mansoura-en/,"Apartment finishing in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-mansoura-en/,"Plumber in New Mansoura, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/chalet-furnishing-rental-ras-el-hekma-en/,"Chalet furnishing for rental in Ras El Hekma, Egypt",https://rukn-eltatawer.com/eg/en/chalet-finishing-ras-el-hekma-en/,"Chalet finishing in Ras El Hekma, Egypt",False,False
0.892,https://rukn-eltatawer.com/eg/en/dressing-room-luxor-en/,"Dressing room in Luxor, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-luxor-en/,"Interior design and décor in Luxor, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/custom-kitchens-luxor-en/,"Custom kitchens in Luxor, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-luxor-en/,"Interior design and décor in Luxor, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/interior-design-decor-luxor-en/,"Interior design and décor in Luxor, Egypt",https://rukn-eltatawer.com/eg/en/villa-finishing-luxor-en/,"Villa finishing in Luxor, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/interior-design-decor-luxor-en/,"Interior design and décor in Luxor, Egypt",https://rukn-eltatawer.com/eg/en/apartment-finishing-luxor-en/,"Apartment finishing in Luxor, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/dressing-room-obour-city-en/,"Dressing room in Obour, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-obour-city-en/,"Interior design and décor in Obour, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/custom-kitchens-obour-city-en/,"Custom kitchens in Obour, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-obour-city-en/,"Interior design and décor in Obour, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/interior-design-decor-obour-city-en/,"Interior design and décor in Obour, Egypt",https://rukn-eltatawer.com/eg/en/villa-finishing-obour-city-en/,"Villa finishing in Obour, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/interior-design-decor-obour-city-en/,"Interior design and décor in Obour, Egypt",https://rukn-eltatawer.com/eg/en/apartment-finishing-obour-city-en/,"Apartment finishing in Obour, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/gypsum-installer-damietta-en/,"Gypsum technician in Damietta, Egypt",https://rukn-eltatawer.com/eg/en/painter-damietta-en/,"Painter in Damietta, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/painter-damietta-en/,"Painter in Damietta, Egypt",https://rukn-eltatawer.com/eg/en/electrician-damietta-en/,"Electrician in Damietta, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/electrician-damietta-en/,"Electrician in Damietta, Egypt",https://rukn-eltatawer.com/eg/en/plumber-damietta-en/,"Plumber in Damietta, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/plumber-damietta-en/,"Plumber in Damietta, Egypt",https://rukn-eltatawer.com/eg/en/carpenter-damietta-en/,"Carpenter in Damietta, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/chalet-furnishing-rental-hurghada-red-sea-en/,"Chalet furnishing for rental in Hurghada and the Red Sea, Egypt",https://rukn-eltatawer.com/eg/en/chalet-finishing-hurghada-red-sea-en/,"Chalet finishing in Hurghada and the Red Sea, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/coastal-custom-kitchens-ras-el-hekma-en/,"Custom kitchens in Ras El Hekma, Egypt",https://rukn-eltatawer.com/eg/en/chalet-finishing-ras-el-hekma-en/,"Chalet finishing in Ras El Hekma, Egypt",False,False
0.892,https://rukn-eltatawer.com/eg/en/interior-design-decor-sohag-en/,"Interior design and décor in Sohag, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-sohag-en/,"Gypsum technician in Sohag, Egypt",False,True
0.892,https://rukn-eltatawer.com/eg/en/interior-design-decor-zagazig-en/,"Interior design and décor in Zagazig, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-zagazig-en/,"Gypsum technician in Zagazig, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/gypsum-installer-maadi-en/,"Gypsum technician in Maadi, Egypt",https://rukn-eltatawer.com/eg/en/painter-maadi-en/,"Painter in Maadi, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/painter-maadi-en/,"Painter in Maadi, Egypt",https://rukn-eltatawer.com/eg/en/electrician-maadi-en/,"Electrician in Maadi, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/electrician-maadi-en/,"Electrician in Maadi, Egypt",https://rukn-eltatawer.com/eg/en/plumber-maadi-en/,"Plumber in Maadi, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/plumber-maadi-en/,"Plumber in Maadi, Egypt",https://rukn-eltatawer.com/eg/en/carpenter-maadi-en/,"Carpenter in Maadi, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/dressing-room-new-damietta-en/,"Dressing room in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/painter-new-damietta-en/,"Painter in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/dressing-room-new-damietta-en/,"Dressing room in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-damietta-en/,"Electrician in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/dressing-room-new-damietta-en/,"Dressing room in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-damietta-en/,"Plumber in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-damietta-en/,"Custom kitchens in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/painter-new-damietta-en/,"Painter in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-damietta-en/,"Custom kitchens in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-damietta-en/,"Electrician in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-damietta-en/,"Custom kitchens in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-damietta-en/,"Plumber in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/villa-finishing-new-damietta-en/,"Villa finishing in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/painter-new-damietta-en/,"Painter in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/villa-finishing-new-damietta-en/,"Villa finishing in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-damietta-en/,"Electrician in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/villa-finishing-new-damietta-en/,"Villa finishing in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-damietta-en/,"Plumber in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-damietta-en/,"Apartment finishing in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/painter-new-damietta-en/,"Painter in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-damietta-en/,"Apartment finishing in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-damietta-en/,"Electrician in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-damietta-en/,"Apartment finishing in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-damietta-en/,"Plumber in New Damietta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/coastal-custom-kitchens-hurghada-red-sea-en/,"Custom kitchens in Hurghada and the Red Sea, Egypt",https://rukn-eltatawer.com/eg/en/chalet-finishing-hurghada-red-sea-en/,"Chalet finishing in Hurghada and the Red Sea, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/gypsum-installer-tanta-en/,"Gypsum technician in Tanta, Egypt",https://rukn-eltatawer.com/eg/en/painter-tanta-en/,"Painter in Tanta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/painter-tanta-en/,"Painter in Tanta, Egypt",https://rukn-eltatawer.com/eg/en/electrician-tanta-en/,"Electrician in Tanta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/electrician-tanta-en/,"Electrician in Tanta, Egypt",https://rukn-eltatawer.com/eg/en/plumber-tanta-en/,"Plumber in Tanta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/plumber-tanta-en/,"Plumber in Tanta, Egypt",https://rukn-eltatawer.com/eg/en/carpenter-tanta-en/,"Carpenter in Tanta, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/gypsum-installer-mokattam-en/,"Gypsum technician in Mokattam, Egypt",https://rukn-eltatawer.com/eg/en/painter-mokattam-en/,"Painter in Mokattam, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/painter-mokattam-en/,"Painter in Mokattam, Egypt",https://rukn-eltatawer.com/eg/en/electrician-mokattam-en/,"Electrician in Mokattam, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/electrician-mokattam-en/,"Electrician in Mokattam, Egypt",https://rukn-eltatawer.com/eg/en/plumber-mokattam-en/,"Plumber in Mokattam, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/plumber-mokattam-en/,"Plumber in Mokattam, Egypt",https://rukn-eltatawer.com/eg/en/carpenter-mokattam-en/,"Carpenter in Mokattam, Egypt",False,True
0.891,https://rukn-eltatawer.com/eg/en/coastal-interior-design-ain-sokhna-en/,"Coastal interior design in Ain Sokhna, Egypt",https://rukn-eltatawer.com/eg/en/chalet-finishing-ain-sokhna-en/,"Chalet finishing in Ain Sokhna, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/dressing-room-aswan-en/,"Dressing room in Aswan, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-aswan-en/,"Interior design and décor in Aswan, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/custom-kitchens-aswan-en/,"Custom kitchens in Aswan, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-aswan-en/,"Interior design and décor in Aswan, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/interior-design-decor-aswan-en/,"Interior design and décor in Aswan, Egypt",https://rukn-eltatawer.com/eg/en/villa-finishing-aswan-en/,"Villa finishing in Aswan, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/interior-design-decor-aswan-en/,"Interior design and décor in Aswan, Egypt",https://rukn-eltatawer.com/eg/en/apartment-finishing-aswan-en/,"Apartment finishing in Aswan, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/dressing-room-assiut-en/,"Dressing room in Assiut, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-assiut-en/,"Interior design and décor in Assiut, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/custom-kitchens-assiut-en/,"Custom kitchens in Assiut, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-assiut-en/,"Interior design and décor in Assiut, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/interior-design-decor-assiut-en/,"Interior design and décor in Assiut, Egypt",https://rukn-eltatawer.com/eg/en/villa-finishing-assiut-en/,"Villa finishing in Assiut, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/interior-design-decor-assiut-en/,"Interior design and décor in Assiut, Egypt",https://rukn-eltatawer.com/eg/en/apartment-finishing-assiut-en/,"Apartment finishing in Assiut, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/gypsum-installer-luxor-en/,"Gypsum technician in Luxor, Egypt",https://rukn-eltatawer.com/eg/en/painter-luxor-en/,"Painter in Luxor, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/painter-luxor-en/,"Painter in Luxor, Egypt",https://rukn-eltatawer.com/eg/en/electrician-luxor-en/,"Electrician in Luxor, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/electrician-luxor-en/,"Electrician in Luxor, Egypt",https://rukn-eltatawer.com/eg/en/plumber-luxor-en/,"Plumber in Luxor, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/plumber-luxor-en/,"Plumber in Luxor, Egypt",https://rukn-eltatawer.com/eg/en/carpenter-luxor-en/,"Carpenter in Luxor, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/gypsum-installer-obour-city-en/,"Gypsum technician in Obour, Egypt",https://rukn-eltatawer.com/eg/en/painter-obour-city-en/,"Painter in Obour, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/painter-obour-city-en/,"Painter in Obour, Egypt",https://rukn-eltatawer.com/eg/en/electrician-obour-city-en/,"Electrician in Obour, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/electrician-obour-city-en/,"Electrician in Obour, Egypt",https://rukn-eltatawer.com/eg/en/plumber-obour-city-en/,"Plumber in Obour, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/plumber-obour-city-en/,"Plumber in Obour, Egypt",https://rukn-eltatawer.com/eg/en/carpenter-obour-city-en/,"Carpenter in Obour, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/home-villa-cleaning-sheikh-zayed-en/,"Home and villa cleaning in Sheikh Zayed, Egypt",https://rukn-eltatawer.com/eg/en/leak-detection-insulation-sheikh-zayed-en/,"Leak detection and insulation in Sheikh Zayed, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/leak-detection-insulation-sheikh-zayed-en/,"Leak detection and insulation in Sheikh Zayed, Egypt",https://rukn-eltatawer.com/eg/en/home-villa-maintenance-sheikh-zayed-en/,"Home and villa maintenance in Sheikh Zayed, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/interior-design-decor-ismailia-en/,"Interior design and décor in Ismailia, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-ismailia-en/,"Gypsum technician in Ismailia, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/dressing-room-minya-en/,"Dressing room in Minya, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-minya-en/,"Interior design and décor in Minya, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/custom-kitchens-minya-en/,"Custom kitchens in Minya, Egypt",https://rukn-eltatawer.com/eg/en/interior-design-decor-minya-en/,"Interior design and décor in Minya, Egypt",False,True
0.890,https://rukn-eltatawer.com/eg/en/interior-design-decor-minya-en/,"Interior design and décor in Minya, Egypt",https://rukn-eltatawer.com/eg/en/villa-finishing-minya-en/,"Villa finishing in Minya, Egypt",False,True
